date_time,latitude,longitude,Depth  (km),mag,Location
2023-12-08 15:56:00,8.35,126.4,25,1.8,007  km S 73° E of Hinatuan (Surigao Del Sur)
2023-12-08 15:42:00,8.44,126.7,8,2.1,041  km N 78° E of Hinatuan (Surigao Del Sur)
2023-12-08 15:31:00,6.46,126.5,27,2.5,052  km S 66° E of Governor Generoso (Davao Oriental)
2023-12-08 15:28:00,8.46,126.84,11,3.1,056  km N 79° E of Hinatuan (Surigao Del Sur)
2023-12-08 15:21:00,8.33,126.66,31,1.6,036  km S 84° E of Hinatuan (Surigao Del Sur)
2023-12-08 15:09:00,8.69,127.29,34,3.7,110  km N 71° E of Hinatuan (Surigao Del Sur)
2023-12-08 15:06:00,9.0,126.84,17,2.4,060  km N 82° E of Cagwait (Surigao Del Sur)
2023-12-08 14:52:00,8.77,127.33,28,4.9,114  km S 82° E of Cagwait (Surigao Del Sur)
2023-12-08 14:44:00,8.23,127.4,25,2.4,111  km N 79° E of Lingig (Surigao Del Sur)
2023-12-08 14:41:00,8.72,126.83,17,2.2,060  km S 81° E of Marihatag (Surigao Del Sur)
2023-12-08 14:00:00,8.64,126.92,26,2.3,071  km N 65° E of Hinatuan (Surigao Del Sur)
2023-12-08 13:54:00,8.38,126.57,30,4.0,025  km N 88° E of Hinatuan (Surigao Del Sur)
2023-12-08 13:49:00,9.5,126.55,16,2.9,047  km N 58° E of Cortes (Surigao Del Sur)
2023-12-08 13:46:00,8.69,126.74,3,3.5,054  km S 62° E of Cagwait (Surigao Del Sur)
2023-12-08 13:40:00,8.4,126.21,28,1.9,015  km N 76° W of Hinatuan (Surigao Del Sur)
2023-12-08 13:40:00,8.33,126.68,32,2.0,038  km S 83° E of Hinatuan (Surigao Del Sur)
2023-12-08 13:29:00,8.24,127.01,17,3.6,075  km S 79° E of Hinatuan (Surigao Del Sur)
2023-12-08 13:24:00,8.79,127.37,32,3.5,118  km S 89° E of Marihatag (Surigao Del Sur)
2023-12-08 13:21:00,8.78,127.48,15,3.3,130  km S 89° E of Marihatag (Surigao Del Sur)
2023-12-08 13:15:00,8.75,127.35,32,3.4,116  km S 81° E of Cagwait (Surigao Del Sur)
2023-12-08 12:55:00,9.45,126.81,6,3.2,081  km N 43° E of Cagwait (Surigao Del Sur)
2023-12-08 12:36:00,8.61,127.08,1,2.9,086  km N 72° E of Hinatuan (Surigao Del Sur)
2023-12-08 12:34:00,9.04,126.62,13,2.7,037  km N 70° E of Cagwait (Surigao Del Sur)
2023-12-08 12:11:00,8.08,127.11,1,3.3,077  km N 87° E of Lingig (Surigao Del Sur)
2023-12-08 11:43:00,8.77,127.22,20,2.4,101  km S 88° E of Marihatag (Surigao Del Sur)
2023-12-08 11:37:00,8.74,126.76,10,3.7,055  km S 69° E of Cagwait (Surigao Del Sur)
2023-12-08 11:36:00,13.09,122.55,20,2.3,029  km S 28° W of San Andres (Quezon)
2023-12-08 11:33:00,9.45,126.69,10,3.8,059  km N 70° E of Cortes (Surigao Del Sur)
2023-12-08 11:29:00,8.35,126.59,29,3.9,028  km S 87° E of Hinatuan (Surigao Del Sur)
2023-12-08 11:25:00,9.53,126.95,1,4.2,098  km N 46° E of Cagwait (Surigao Del Sur)
2023-12-08 11:06:00,8.35,126.76,11,2.2,046  km S 87° E of Hinatuan (Surigao Del Sur)
2023-12-08 10:54:00,9.17,127.26,74,1.7,109  km N 75° E of Cagwait (Surigao Del Sur)
2023-12-08 10:50:00,8.86,127.02,30,2.6,079  km S 86° E of Cagwait (Surigao Del Sur)
2023-12-08 10:37:00,8.71,126.74,24,1.8,053  km S 65° E of Cagwait (Surigao Del Sur)
2023-12-08 10:24:00,8.49,126.87,3,3.2,060  km N 77° E of Hinatuan (Surigao Del Sur)
2023-12-08 10:13:00,8.58,126.59,13,3.2,036  km N 50° E of Hinatuan (Surigao Del Sur)
2023-12-08 10:11:00,9.28,126.6,26,2.2,045  km N 89° E of Cortes (Surigao Del Sur)
2023-12-08 09:56:00,8.52,126.62,28,1.5,036  km N 61° E of Hinatuan (Surigao Del Sur)
2023-12-08 09:52:00,8.86,125.84,24,2.4,017  km N 74° E of Sibagat (Agusan Del Sur)
2023-12-08 09:47:00,8.94,126.67,90,2.6,041  km N 87° E of Cagwait (Surigao Del Sur)
2023-12-08 09:43:00,8.35,126.66,21,3.1,036  km S 88° E of Hinatuan (Surigao Del Sur)
2023-12-08 09:34:00,8.24,126.88,11,3.0,056  km N 67° E of Lingig (Surigao Del Sur)
2023-12-08 08:56:00,8.45,126.63,11,3.1,034  km N 75° E of Hinatuan (Surigao Del Sur)
2023-12-08 08:45:00,8.3,125.9,33,2.1,010  km N 77° E of La Paz (Agusan Del Sur)
2023-12-08 08:41:00,7.22,126.1,38,2.6,011  km S 16° W of Maragusan (Davao De Oro)
2023-12-08 08:36:00,8.33,126.36,35,1.7,005  km S 31° E of Hinatuan (Surigao Del Sur)
2023-12-08 08:35:00,8.37,126.41,27,1.5,008  km N 88° E of Hinatuan (Surigao Del Sur)
2023-12-08 08:19:00,8.51,126.63,9,1.8,036  km N 65° E of Hinatuan (Surigao Del Sur)
2023-12-08 07:56:00,8.73,127.47,30,3.1,131  km N 72° E of Hinatuan (Surigao Del Sur)
2023-12-08 07:48:00,8.46,126.69,1,3.2,040  km N 75° E of Hinatuan (Surigao Del Sur)
2023-12-08 07:44:00,8.4,126.89,1,3.0,061  km N 87° E of Hinatuan (Surigao Del Sur)
2023-12-08 07:33:00,8.95,126.83,14,3.2,058  km N 86° E of Cagwait (Surigao Del Sur)
2023-12-08 07:28:00,8.79,126.6,18,2.5,036  km S 66° E of Cagwait (Surigao Del Sur)
2023-12-08 07:26:00,8.24,126.58,30,1.7,030  km S 63° E of Hinatuan (Surigao Del Sur)
2023-12-08 07:24:00,8.69,126.23,25,2.2,006  km S 06° E of San Agustin (Surigao Del Sur)
2023-12-08 07:17:00,9.13,126.86,8,3.2,066  km N 69° E of Cagwait (Surigao Del Sur)
2023-12-08 07:07:00,8.57,126.59,14,2.4,036  km N 51° E of Hinatuan (Surigao Del Sur)
2023-12-08 06:58:00,9.18,126.8,8,3.1,062  km N 62° E of Cagwait (Surigao Del Sur)
2023-12-08 06:57:00,8.4,126.51,22,2.1,019  km N 79° E of Hinatuan (Surigao Del Sur)
2023-12-08 06:55:00,8.77,126.23,1,2.3,003  km N 14° E of San Agustin (Surigao Del Sur)
2023-12-08 06:48:00,9.15,126.93,6,3.5,074  km N 70° E of Cagwait (Surigao Del Sur)
2023-12-08 06:40:00,8.95,125.73,25,2.1,015  km N 15° E of Sibagat (Agusan Del Sur)
2023-12-08 06:31:00,8.55,127.42,33,2.8,121  km N 80° E of Hinatuan (Surigao Del Sur)
2023-12-08 06:28:00,8.42,126.62,27,1.5,032  km N 79° E of Hinatuan (Surigao Del Sur)
2023-12-08 06:25:00,8.67,127.6,25,2.3,143  km N 76° E of Hinatuan (Surigao Del Sur)
2023-12-08 06:20:00,9.15,126.42,3,2.6,029  km N 27° E of Cagwait (Surigao Del Sur)
2023-12-08 06:16:00,8.67,127.53,28,3.7,136  km N 76° E of Hinatuan (Surigao Del Sur)
2023-12-08 06:11:00,8.78,126.81,1,3.5,058  km S 75° E of Cagwait (Surigao Del Sur)
2023-12-08 05:50:00,8.33,126.77,22,1.9,048  km S 85° E of Hinatuan (Surigao Del Sur)
2023-12-08 05:49:00,8.34,126.73,12,2.8,043  km S 86° E of Hinatuan (Surigao Del Sur)
2023-12-08 05:31:00,8.68,125.71,29,2.9,006  km S 54° W of City Of Bayugan (Agusan Del Sur)
2023-12-08 05:27:00,8.63,127.56,33,2.9,138  km N 78° E of Hinatuan (Surigao Del Sur)
2023-12-08 05:21:00,9.06,126.81,17,2.8,058  km N 75° E of Cagwait (Surigao Del Sur)
2023-12-08 05:20:00,8.68,126.48,33,1.9,033  km S 37° E of Cagwait (Surigao Del Sur)
2023-12-08 05:16:00,9.27,126.17,34,2.2,002  km S 87° E of Cortes (Surigao Del Sur)
2023-12-08 05:14:00,8.56,127.22,14,2.2,099  km N 78° E of Hinatuan (Surigao Del Sur)
2023-12-08 05:02:00,8.87,126.74,5,2.3,049  km S 84° E of Cagwait (Surigao Del Sur)
2023-12-08 04:55:00,8.38,126.32,35,1.9,002  km N 43° W of Hinatuan (Surigao Del Sur)
2023-12-08 04:44:00,8.57,126.04,28,1.7,009  km S 43° W of Lianga (Surigao Del Sur)
2023-12-08 04:43:00,8.79,126.81,30,2.2,058  km S 76° E of Cagwait (Surigao Del Sur)
2023-12-08 04:37:00,8.54,126.82,16,2.5,056  km N 70° E of Hinatuan (Surigao Del Sur)
2023-12-08 04:31:00,8.53,126.81,5,2.4,055  km N 70° E of Hinatuan (Surigao Del Sur)
2023-12-08 04:16:00,8.26,126.64,24,2.3,035  km S 71° E of Hinatuan (Surigao Del Sur)
2023-12-08 04:10:00,8.66,127.15,35,3.0,095  km N 70° E of Hinatuan (Surigao Del Sur)
2023-12-08 04:08:00,8.4,126.51,29,1.8,005  km N 89° E of Hinatuan (Surigao Del Sur)
2023-12-08 04:06:00,8.57,126.68,19,1.9,044  km N 59° E of Hinatuan (Surigao Del Sur)
2023-12-08 03:56:00,8.45,126.62,25,2.4,033  km N 73° E of Hinatuan (Surigao Del Sur)
2023-12-08 03:52:00,8.56,126.65,21,2.6,041  km N 58° E of Hinatuan (Surigao Del Sur)
2023-12-08 03:41:00,9.44,126.68,15,3.0,056  km N 72° E of Cortes (Surigao Del Sur)
2023-12-08 03:40:00,8.49,126.73,9,2.4,045  km N 73° E of Hinatuan (Surigao Del Sur)
2023-12-08 03:36:00,8.51,127.13,17,2.4,089  km N 80° E of Hinatuan (Surigao Del Sur)
2023-12-08 03:27:00,8.75,127.0,4,4.5,076  km S 86° E of Marihatag (Surigao Del Sur)
2023-12-08 03:19:00,8.24,126.69,14,1.6,042  km S 70° E of Hinatuan (Surigao Del Sur)
2023-12-08 03:11:00,8.98,126.48,33,2.3,021  km N 71° E of Cagwait (Surigao Del Sur)
2023-12-08 03:04:00,9.42,126.86,4,3.4,075  km N 78° E of Cortes (Surigao Del Sur)
2023-12-08 02:59:00,8.75,127.52,15,3.3,135  km S 82° E of Cagwait (Surigao Del Sur)
2023-12-08 02:47:00,19.32,121.11,27,2.7,025  km N 23° W of Dalupiri Island (Calayan) (Cagayan)
2023-12-08 02:37:00,8.5,127.0,1,3.5,074  km N 79° E of Hinatuan (Surigao Del Sur)
2023-12-08 02:35:00,8.32,126.71,11,2.0,042  km S 84° E of Hinatuan (Surigao Del Sur)
2023-12-08 02:30:00,13.44,123.7,89,2.6,003  km S 43° E of Tiwi (Albay)
2023-12-08 02:15:00,18.73,119.96,6,3.2,076  km N 71° W of Burgos (Ilocos Norte)
2023-12-08 02:13:00,9.63,126.69,8,3.0,061  km S 74° E of General Luna (Surigao Del Norte)
2023-12-08 02:10:00,8.26,126.64,20,3.7,035  km S 71° E of Hinatuan (Surigao Del Sur)
2023-12-08 02:00:00,8.42,126.71,1,2.5,041  km N 81° E of Hinatuan (Surigao Del Sur)
2023-12-08 01:54:00,8.97,126.87,4,2.5,063  km N 85° E of Cagwait (Surigao Del Sur)
2023-12-08 01:52:00,8.41,126.31,33,1.9,006  km N 31° W of Hinatuan (Surigao Del Sur)
2023-12-08 01:51:00,8.42,127.33,6,1.8,109  km N 87° E of Hinatuan (Surigao Del Sur)
2023-12-08 01:48:00,8.38,126.6,27,2.5,029  km N 87° E of Hinatuan (Surigao Del Sur)
2023-12-08 01:46:00,8.95,126.78,8,2.3,052  km N 86° E of Cagwait (Surigao Del Sur)
2023-12-08 01:36:00,13.86,120.45,62,1.6,020  km N 80° W of Calatagan (Batangas)
2023-12-08 01:28:00,8.5,126.79,7,1.6,052  km N 73° E of Hinatuan (Surigao Del Sur)
2023-12-08 01:23:00,8.82,126.64,15,3.3,038  km S 74° E of Cagwait (Surigao Del Sur)
2023-12-08 01:07:00,8.6,127.03,6,2.4,080  km N 71° E of Hinatuan (Surigao Del Sur)
2023-12-08 00:53:00,9.17,126.55,13,3.0,039  km N 45° E of Cagwait (Surigao Del Sur)
2023-12-08 00:49:00,8.45,127.13,9,3.5,088  km N 84° E of Hinatuan (Surigao Del Sur)
2023-12-08 00:48:00,9.1,126.72,6,2.3,050  km N 66° E of Cagwait (Surigao Del Sur)
2023-12-08 00:42:00,8.42,127.15,2,3.2,090  km N 86° E of Hinatuan (Surigao Del Sur)
2023-12-08 00:38:00,8.4,126.58,25,3.9,027  km N 82° E of Hinatuan (Surigao Del Sur)
2023-12-08 00:34:00,17.16,119.87,1,2.4,061  km S 89° W of City Of Candon (Ilocos Sur)
2023-12-08 00:24:00,9.36,126.71,22,2.9,058  km N 80° E of Cortes (Surigao Del Sur)
2023-12-08 00:23:00,11.19,121.8,13,3.1,026  km S 89° W of Barbaza (Antique)
2023-12-08 00:16:00,8.1,127.21,16,3.3,088  km N 85° E of Lingig (Surigao Del Sur)
2023-12-08 00:14:00,8.83,127.34,21,3.5,121  km N 65° E of Hinatuan (Surigao Del Sur)
2023-12-08 00:06:00,9.5,126.71,12,4.0,062  km N 67° E of Cortes (Surigao Del Sur)
2023-12-08 00:00:00,8.03,126.52,26,1.5,012  km S 86° E of Lingig (Surigao Del Sur)
2023-12-07 23:53:00,8.74,127.57,25,3.8,141  km S 82° E of Cagwait (Surigao Del Sur)
2023-12-07 23:50:00,8.59,126.98,1,2.6,075  km N 71° E of Hinatuan (Surigao Del Sur)
2023-12-07 23:46:00,8.42,126.78,4,3.2,049  km N 83° E of Hinatuan (Surigao Del Sur)
2023-12-07 23:44:00,8.61,127.02,7,2.5,080  km N 70° E of Hinatuan (Surigao Del Sur)
2023-12-07 23:43:00,8.95,126.7,15,2.3,044  km N 86° E of Cagwait (Surigao Del Sur)
2023-12-07 23:38:00,4.56,128.22,33,3.5,321  km S 72° E of Sarangani Island (Municipality Of Sarangani) (Davao Occidental)
2023-12-07 23:35:00,8.4,127.25,18,1.9,100  km N 88° E of Hinatuan (Surigao Del Sur)
2023-12-07 23:34:00,8.38,126.39,32,1.5,006  km N 75° E of Hinatuan (Surigao Del Sur)
2023-12-07 23:32:00,9.66,126.2,34,2.2,014  km S 20° E of General Luna (Surigao Del Norte)
2023-12-07 23:23:00,8.44,126.67,30,1.7,038  km N 77° E of Hinatuan (Surigao Del Sur)
2023-12-07 23:16:00,8.92,127.25,2,3.6,104  km N 90° E of Cagwait (Surigao Del Sur)
2023-12-07 23:11:00,8.69,125.83,70,2.7,010  km S 72° E of City Of Bayugan (Agusan Del Sur)
2023-12-07 23:10:00,9.23,126.69,17,1.8,055  km N 52° E of Cagwait (Surigao Del Sur)
2023-12-07 23:08:00,8.51,127.0,2,4.5,074  km N 77° E of Hinatuan (Surigao Del Sur)
2023-12-07 22:57:00,8.37,126.39,27,2.3,006  km N 89° E of Hinatuan (Surigao Del Sur)
2023-12-07 22:53:00,8.35,126.47,35,1.9,014  km S 83° E of Hinatuan (Surigao Del Sur)
2023-12-07 22:49:00,8.17,126.59,30,2.3,036  km S 52° E of Hinatuan (Surigao Del Sur)
2023-12-07 22:46:00,8.52,126.28,28,2.3,018  km N 19° W of Hinatuan (Surigao Del Sur)
2023-12-07 22:44:00,8.52,126.8,18,4.1,054  km N 71° E of Hinatuan (Surigao Del Sur)
2023-12-07 22:30:00,8.73,127.0,1,2.1,079  km S 75° E of Cagwait (Surigao Del Sur)
2023-12-07 22:24:00,8.57,126.75,11,3.2,051  km N 64° E of Hinatuan (Surigao Del Sur)
2023-12-07 22:22:00,8.68,127.15,24,2.0,096  km N 69° E of Hinatuan (Surigao Del Sur)
2023-12-07 22:19:00,6.27,126.89,32,2.2,099  km S 30° E of Tarragona (Davao Oriental)
2023-12-07 22:14:00,8.39,126.26,26,2.2,009  km N 77° W of Hinatuan (Surigao Del Sur)
2023-12-07 22:11:00,8.52,127.16,1,4.2,092  km N 80° E of Hinatuan (Surigao Del Sur)
2023-12-07 22:04:00,8.12,126.93,12,2.5,057  km N 81° E of Lingig (Surigao Del Sur)
2023-12-07 22:04:00,17.5,121.38,30,2.2,010  km N 69° W of City Of Tabuk (Kalinga)
2023-12-07 21:56:00,9.24,126.28,15,2.0,010  km S 66° E of Cortes (Surigao Del Sur)
2023-12-07 21:52:00,8.72,126.91,7,2.6,071  km S 72° E of Cagwait (Surigao Del Sur)
2023-12-07 21:41:00,8.72,127.1,33,2.6,090  km S 76° E of Cagwait (Surigao Del Sur)
2023-12-07 21:34:00,8.93,126.67,10,2.6,041  km N 89° E of Cagwait (Surigao Del Sur)
2023-12-07 21:26:00,8.92,126.89,34,2.4,016  km N 53° E of Cagwait (Surigao Del Sur)
2023-12-07 21:24:00,8.16,126.53,36,1.8,031  km S 43° E of Hinatuan (Surigao Del Sur)
2023-12-07 21:23:00,8.72,126.7,12,1.8,049  km S 64° E of Cagwait (Surigao Del Sur)
2023-12-07 21:17:00,9.06,126.84,1,2.1,062  km N 75° E of Cagwait (Surigao Del Sur)
2023-12-07 21:12:00,8.41,126.67,15,2.7,037  km N 83° E of Hinatuan (Surigao Del Sur)
2023-12-07 21:09:00,5.65,125.63,49,3.8,026  km N 42° E of Sarangani Island (Municipality Of Sarangani) (Davao Occidental)
2023-12-07 20:55:00,8.97,125.67,19,1.8,013  km S 44° E of Remedios T. Romualdez (Agusan Del Norte)
2023-12-07 20:54:00,8.33,127.04,11,2.0,078  km S 87° E of Hinatuan (Surigao Del Sur)
2023-12-07 20:46:00,13.86,120.43,71,1.7,022  km N 83° W of Calatagan (Batangas)
2023-12-07 20:43:00,6.31,126.13,19,3.5,039  km S 09° E of Governor Generoso (Davao Oriental)
2023-12-07 20:40:00,8.8,127.35,20,3.8,116  km S 84° E of Cagwait (Surigao Del Sur)
2023-12-07 20:29:00,8.54,126.73,13,3.3,048  km N 66° E of Hinatuan (Surigao Del Sur)
2023-12-07 20:27:00,8.42,126.82,19,2.3,053  km N 84° E of Hinatuan (Surigao Del Sur)
2023-12-07 20:14:00,8.52,127.01,1,4.0,076  km N 78° E of Hinatuan (Surigao Del Sur)
2023-12-07 20:05:00,8.27,126.83,12,2.6,055  km S 79° E of Hinatuan (Surigao Del Sur)
2023-12-07 20:01:00,5.33,124.85,12,3.4,062  km S 16° W of Maasim (Sarangani)
2023-12-07 19:54:00,8.48,126.79,6,2.5,052  km N 77° E of Hinatuan (Surigao Del Sur)
2023-12-07 19:43:00,5.75,124.8,6,2.5,026  km S 60° W of Maasim (Sarangani)
2023-12-07 19:34:00,8.86,126.58,14,1.9,031  km S 78° E of Cagwait (Surigao Del Sur)
2023-12-07 19:32:00,8.62,127.14,7,2.2,093  km N 72° E of Hinatuan (Surigao Del Sur)
2023-12-07 19:31:00,14.0,120.46,84,2.1,020  km S 66° W of Nasugbu (Batangas)
2023-12-07 19:27:00,8.42,127.26,15,4.2,102  km N 87° E of Hinatuan (Surigao Del Sur)
2023-12-07 19:24:00,9.23,126.6,11,2.3,047  km N 43° E of Cagwait (Surigao Del Sur)
2023-12-07 19:15:00,13.84,120.4,68,2.5,021  km N 51° E of Looc (Occidental Mindoro)
2023-12-07 19:07:00,8.35,126.68,32,1.9,038  km S 86° E of Hinatuan (Surigao Del Sur)
2023-12-07 18:59:00,8.63,126.5,3,1.5,034  km N 31° E of Hinatuan (Surigao Del Sur)
2023-12-07 18:56:00,8.75,127.03,4,2.4,082  km S 77° E of Cagwait (Surigao Del Sur)
2023-12-07 18:55:00,8.63,126.61,2,2.6,042  km N 46° E of Hinatuan (Surigao Del Sur)
2023-12-07 18:53:00,8.37,127.36,26,2.3,113  km S 90° E of Hinatuan (Surigao Del Sur)
2023-12-07 18:38:00,8.39,126.72,3,2.5,042  km N 86° E of Hinatuan (Surigao Del Sur)
2023-12-07 18:37:00,8.26,126.58,33,1.5,029  km S 67° E of Hinatuan (Surigao Del Sur)
2023-12-07 18:27:00,8.24,126.91,10,1.8,065  km S 77° E of Hinatuan (Surigao Del Sur)
2023-12-07 18:23:00,8.38,126.46,31,1.7,014  km N 85° E of Hinatuan (Surigao Del Sur)
2023-12-07 18:07:00,8.24,126.94,11,2.0,068  km S 78° E of Hinatuan (Surigao Del Sur)
2023-12-07 18:05:00,8.49,126.6,21,2.3,032  km N 65° E of Hinatuan (Surigao Del Sur)
2023-12-07 17:44:00,9.17,126.87,23,2.6,068  km N 66° E of Cagwait (Surigao Del Sur)
2023-12-07 17:36:00,8.98,126.52,27,1.9,025  km N 74° E of Cagwait (Surigao Del Sur)
2023-12-07 17:21:00,8.8,127.16,21,3.1,095  km S 82° E of Cagwait (Surigao Del Sur)
2023-12-07 17:18:00,8.05,125.85,17,2.3,012  km S 81° W of Veruela (Agusan Del Sur)
2023-12-07 17:16:00,8.36,126.28,27,1.8,007  km S 82° W of Hinatuan (Surigao Del Sur)
2023-12-07 17:12:00,8.64,126.75,1,2.8,054  km N 56° E of Hinatuan (Surigao Del Sur)
2023-12-07 17:07:00,8.5,126.91,1,2.7,065  km N 77° E of Hinatuan (Surigao Del Sur)
2023-12-07 16:56:00,8.32,126.06,26,1.6,009  km S 43° E of Rosario (Agusan Del Sur)
2023-12-07 16:50:00,8.59,126.17,29,2.2,010  km S 60° E of Lianga (Surigao Del Sur)
2023-12-07 16:34:00,8.73,127.33,18,2.7,117  km N 70° E of Hinatuan (Surigao Del Sur)
2023-12-07 16:32:00,8.51,126.99,15,2.8,073  km N 77° E of Hinatuan (Surigao Del Sur)
2023-12-07 16:25:00,8.7,126.73,23,2.3,049  km S 78° E of Marihatag (Surigao Del Sur)
2023-12-07 16:19:00,8.57,126.26,23,2.0,016  km N 73° E of Barobo (Surigao Del Sur)
2023-12-07 16:15:00,8.51,125.54,22,2.1,021  km S 32° W of Esperanza (Agusan Del Sur)
2023-12-07 16:15:00,13.89,120.44,63,2.0,021  km N 72° W of Calatagan (Batangas)
2023-12-07 16:10:00,8.27,126.66,19,2.8,037  km S 74° E of Hinatuan (Surigao Del Sur)
2023-12-07 16:08:00,8.2,126.38,85,2.7,007  km S 80° E of City Of Bislig (Surigao Del Sur)
2023-12-07 16:05:00,8.63,126.26,33,1.8,018  km East of Lianga (Surigao Del Sur)
2023-12-07 16:04:00,8.74,126.78,14,2.0,056  km S 69° E of Cagwait (Surigao Del Sur)
2023-12-07 15:57:00,8.45,126.62,19,2.4,032  km N 74° E of Hinatuan (Surigao Del Sur)
2023-12-07 15:53:00,7.85,126.04,33,2.0,003  km N 21° W of Monkayo (Davao De Oro)
2023-12-07 15:52:00,8.47,126.69,8,1.8,041  km N 74° E of Hinatuan (Surigao Del Sur)
2023-12-07 15:49:00,8.36,126.97,13,2.4,069  km S 89° E of Hinatuan (Surigao Del Sur)
2023-12-07 15:38:00,8.34,127.11,12,2.9,086  km S 88° E of Hinatuan (Surigao Del Sur)
2023-12-07 15:34:00,8.87,126.94,25,3.0,070  km S 85° E of Cagwait (Surigao Del Sur)
2023-12-07 15:28:00,8.51,127.44,1,3.8,123  km N 83° E of Hinatuan (Surigao Del Sur)
2023-12-07 15:21:00,8.85,125.8,28,2.4,012  km N 72° E of Sibagat (Agusan Del Sur)
2023-12-07 15:20:00,8.85,126.86,28,2.2,062  km S 83° E of Cagwait (Surigao Del Sur)
2023-12-07 15:19:00,8.5,126.81,5,1.9,054  km N 74° E of Hinatuan (Surigao Del Sur)
2023-12-07 15:16:00,8.58,127.06,20,2.8,083  km N 74° E of Hinatuan (Surigao Del Sur)
2023-12-07 15:09:00,8.55,127.13,2,3.3,089  km N 77° E of Hinatuan (Surigao Del Sur)
2023-12-07 15:06:00,8.56,127.25,1,3.5,103  km N 78° E of Hinatuan (Surigao Del Sur)
2023-12-07 15:01:00,8.61,126.49,25,1.9,031  km N 32° E of Hinatuan (Surigao Del Sur)
2023-12-07 14:56:00,5.05,127.34,132,3.8,211  km S 63° E of Jose Abad Santos (Davao Occidental)
2023-12-07 14:50:00,8.45,126.97,9,2.4,070  km N 82° E of Hinatuan (Surigao Del Sur)
2023-12-07 14:42:00,8.98,126.87,14,4.0,063  km N 84° E of Cagwait (Surigao Del Sur)
2023-12-07 14:38:00,8.88,127.08,19,4.6,085  km S 87° E of Cagwait (Surigao Del Sur)
2023-12-07 14:33:00,8.39,126.62,31,3.3,031  km N 86° E of Hinatuan (Surigao Del Sur)
2023-12-07 14:12:00,8.25,126.51,28,1.6,023  km S 57° E of Hinatuan (Surigao Del Sur)
2023-12-07 14:09:00,9.45,125.53,11,2.9,005  km S 89° W of Kitcharao (Agusan Del Norte)
2023-12-07 13:59:00,8.55,126.29,32,1.8,017  km N 56° E of Tagbina (Surigao Del Sur)
2023-12-07 13:55:00,8.48,126.97,1,2.3,071  km N 80° E of Hinatuan (Surigao Del Sur)
2023-12-07 13:46:00,8.27,126.7,17,2.0,041  km S 74° E of Hinatuan (Surigao Del Sur)
2023-12-07 13:41:00,8.7,127.06,1,3.7,087  km S 74° E of Cagwait (Surigao Del Sur)
2023-12-07 13:37:00,8.56,127.22,3,3.2,099  km N 78° E of Hinatuan (Surigao Del Sur)
2023-12-07 13:35:00,8.12,126.27,82,2.2,011  km S 27° W of City Of Bislig (Surigao Del Sur)
2023-12-07 13:34:00,8.42,127.11,1,3.0,085  km N 86° E of Hinatuan (Surigao Del Sur)
2023-12-07 13:24:00,8.99,126.99,13,3.3,077  km N 84° E of Cagwait (Surigao Del Sur)
2023-12-07 13:14:00,8.49,126.9,3,2.3,063  km N 78° E of Hinatuan (Surigao Del Sur)
2023-12-07 13:05:00,8.64,126.63,26,2.3,044  km N 46° E of Hinatuan (Surigao Del Sur)
2023-12-07 13:04:00,8.67,126.85,17,2.3,066  km N 60° E of Hinatuan (Surigao Del Sur)
2023-12-07 13:02:00,8.56,126.14,21,1.8,009  km S 20° E of Lianga (Surigao Del Sur)
2023-12-07 13:01:00,9.59,125.75,33,1.8,003  km N 43° E of Claver (Surigao Del Norte)
2023-12-07 12:59:00,8.52,126.84,4,3.1,058  km N 74° E of Hinatuan (Surigao Del Sur)
2023-12-07 12:58:00,8.65,126.71,6,2.6,054  km S 57° E of Cagwait (Surigao Del Sur)
2023-12-07 12:45:00,8.73,126.91,10,4.9,075  km N 57° E of Hinatuan (Surigao Del Sur)
2023-12-07 12:39:00,8.79,126.55,22,2.4,031  km S 62° E of Cagwait (Surigao Del Sur)
2023-12-07 12:37:00,7.19,122.1,2,1.9,012  km S 17° E of Sibuco (Zamboanga Del Norte)
2023-12-07 12:35:00,8.6,127.25,7,1.4,104  km N 76° E of Hinatuan (Surigao Del Sur)
2023-12-07 12:32:00,8.42,127.17,12,2.7,092  km N 87° E of Hinatuan (Surigao Del Sur)
2023-12-07 12:26:00,9.15,126.54,3,2.0,037  km N 46° E of Cagwait (Surigao Del Sur)
2023-12-07 12:22:00,8.53,126.65,11,2.0,039  km N 63° E of Hinatuan (Surigao Del Sur)
2023-12-07 12:21:00,8.33,126.47,32,2.1,015  km S 76° E of Hinatuan (Surigao Del Sur)
2023-12-07 12:17:00,8.43,127.18,24,2.3,093  km N 85° E of Hinatuan (Surigao Del Sur)
2023-12-07 12:15:00,8.46,126.95,14,2.6,068  km N 82° E of Hinatuan (Surigao Del Sur)
2023-12-07 12:06:00,8.37,126.82,2,3.0,053  km East of Hinatuan (Surigao Del Sur)
2023-12-07 11:53:00,7.85,126.79,14,2.6,037  km N 79° E of Cateel (Davao Oriental)
2023-12-07 11:44:00,8.12,126.5,35,1.6,013  km N 46° E of Lingig (Surigao Del Sur)
2023-12-07 11:32:00,8.75,126.53,24,2.1,031  km S 53° E of Cagwait (Surigao Del Sur)
2023-12-07 11:12:00,13.88,120.45,61,1.4,021  km N 74° W of Calatagan (Batangas)
2023-12-07 11:11:00,8.89,125.95,29,1.8,012  km S 58° W of San Miguel (Surigao Del Sur)
